etID  | Antique Proto-Albanian | Middle Proto-Albanian | Late Proto-Albanian |  Proto-Tosk |  Old Northern Tosk Albanian | Output {GOLD}
526    | #kʰrˈistus# | #krˈistu# | #krˈɛːʃt# | #kɾˈɛːʃt# | #kɾˈɛʃt# | #kɾˈɛt͡ʃt# {GOLD: #kɾˈiʃt#}
527    | #krˈokulum# | #krˈokəlːəm# | #krˈɔklː# | #kɾˈɔklˠ# | #kɾˈɔklˠ# | #kɾˈɔklˠ# {GOLD: #krˈɔkulˠ#}
528    | #krˈonsokum# | #krˈoːsəkəm# | #krˈɛːʃk# | #kɾˈɛːʃk# | #kɾˈɛʃk# | #kɾˈɛt͡ʃk# {GOLD: #kɾˈuʃk#}
529    | #krˈuːkem# | #krˈuːkəm# | #krˈyk# | #kɾˈyk# | #kɾˈyk# | #kɾˈyk# {GOLD: #kɾˈyc#}
530    | #krˈuptɑm# | #krˈuptəm# | #krˈuːft# | #kɾˈuːft# | #kɾˈuft# | #kɾˈuft# {GOLD: #ɡrˈɔftə#}
531    | #kˈubitus# | #kˈuətu# | #kˈut# | #kˈut# | #kˈut# | #kˈut# {GOLD: #kˈut#}
532    | #kˌukˈurbitɑ# | #kˌukˈurbətɑ# | #kəkˈuːrftə# | #kəkˈuːɾftə# | #kəkˈuɾftə# | #kəkˈuɾftə# {GOLD: #kˈultə#}
533    | #kˈukurum# | #kˈukərəm# | #kˈukr# | #kˈukɾ# | #kˈukɾ# | #kˈukɾ# {GOLD: #kˈukuɾ#}
534    | #kˌukˈuːtɑm# | #kˌukˈuːtəm# | #kəcˈyt# | #kəcˈyt# | #kəcˈyt# | #kəcˈyt# {GOLD: #kukˈutə#}
535    | #kˈulkitrɑ# | #kˈulkətrɑ# | #kˈuːlftrə# | #kˈuːlftɾə# | #kˈulftɾə# | #kˈulftɾə# {GOLD: #kˈultəɾ#}
536    | #kˈulmen# | #kˈulːən# | #kˈuːlːn# | #kˈuːlˠn# | #kˈulˠn# | #kˈulˠn# {GOLD: #kˈulm#}
537    | #kˈumulus# | #kˈuməlːu# | #kˈuːmlː# | #kˈũːmlˠ# | #kˈumlˠ# | #kˈumlˠ# {GOLD: #kˈumulˠ#}
538    | #kˈumulus# | #kˈuməlːu# | #kˈuːmlː# | #kˈũːmlˠ# | #kˈumlˠ# | #kˈumlˠ# {GOLD: #kˈulˠm#}
539    | #kˈuneum# | #kˈuɲəm# | #kˈuːɲ# | #kˈũːɲ# | #kˈuɲ# | #kˈuɲ# {GOLD: #kˈuɲ#}
540    | #kˌuneˈɑːnioː# | #kˌuɲˈɑːɲoː# | #kəɲˈaːɲ# | #kə̃ɲˈəːɲ# | #kəɲˈəɲ# | #kəɲˈəɲ# {GOLD: #kuɲˈɔj#}
541    | #kˌunktˈɑːnioː# | #kˌunktˈɑːɲoː# | #kənftˈaːɲ# | #kə̃nftˈəːɲ# | #kənftˈəɲ# | #kənftˈəɲ# {GOLD: #kundˈɔj#}
542    | #kˈuppum# | #kˈuppəm# | #kˈupp# | #kˈupp# | #kˈupp# | #kˈupp# {GOLD: #kˈup#}
543    | #kˈuppɑm# | #kˈuppəm# | #kˈupp# | #kˈupp# | #kˈupp# | #kˈupp# {GOLD: #kˈupə#}
544    | #kˌuːrˈɑːnioː# | #kˌuːrˈɑːɲoː# | #kərˈaːɲ# | #kəɾˈəːɲ# | #kəɾˈəɲ# | #kəɾˈəɲ# {GOLD: #cəɾˈɔj#}
545    | #kˌurtiˈɑːnioː# | #kˌurtjˈɑːɲoː# | #kər?ˈaːɲ# | #kəɾ?ˈəːɲ# | #kəɾ?ˈəɲ# | #kəɾ?ˈəɲ# {GOLD: #kuɾsˈɛj#}
546    | #kwˌɑdrˈɑntem# | #kˌɑdrˈɑntəm# | #kədrˈaːnd# | #kədɾˈəːnd# | #kədɾˈənd# | #kədɾˈənd# {GOLD: #kɔðɾˈant#}
547    | #kwˌɑdrˈiːɡɑ# | #kˌɑdrˈiːɡɑ# | #kədrˈiɡə# | #kədɾˈiɡə# | #kədɾˈiɡə# | #kədɾˈiɡə# {GOLD: #karˈiɡə#}
548    | #kwˌɑdrˈeːsimɑm# | #kˌɑdrˈeːsəməm# | #kədrˈiːʃm# | #kədɾˈiːʒmb# | #kədɾˈiʒmb# | #kədɾˈiʒmb# {GOLD: #kɾˈɛʃmə#}
549    | #kwˈɑdrum# | #kˈɑdrəm# | #kˈadr# | #kˈadɾ# | #kˈadɾ# | #kˈadɾ# {GOLD: #kˈɔdəɾ#}
550    | #kwˌae̯rˈonioː# | #kˌɛrˈoɲoː# | #kərˈɔːɲ# | #kəɾˈɔ̃ːɲ# | #kəɾˈɔɲ# | #kəɾˈɔɲ# {GOLD: #cəɾˈɔj#}
551    | #kwˈɑːrtɑ# | #kˈɑːrtɑ# | #kˈaːrtə# | #kˈaːɾtə# | #kˈaɾtə# | #kˈaɾtə# {GOLD: #kˈaɾtə#}
552    | #kwˈɑrtɑ# | #kˈɑrtɑ# | #kˈaːrtə# | #kˈaːɾtə# | #kˈaɾtə# | #kˈaɾtə# {GOLD: #kˈɔɾtə#}
553    | #kwˈɑrtum# | #kˈɑrtəm# | #kˈaːrt# | #kˈaːɾt# | #kˈaɾt# | #kˈaɾt# {GOLD: #kˈɔɾt#}
554    | #kwˌɑsˈillɑ# | #kˌɑsˈilɑ# | #fʃˈɛːlə# | #fʃˈɛːlə# | #fʃˈɛlə# | #fʃˈɛlə# {GOLD: #kaçˈilə#}
555    | #kwˌɑsˈillɑ# | #kˌɑsˈilɑ# | #fʃˈɛːlə# | #fʃˈɛːlə# | #fʃˈɛlə# | #fʃˈɛlə# {GOLD: #kaʃˈilə#}
556    | #kwˈɑttuor# | #kˈɑttwər# | #kˈattwr# | #kˈattwɾ# | #kˈattwɾ# | #kˈattwɾ# {GOLD: #kˈatəɾ#}
557    | #kwˌiː# | #kˌiː# | #cˌi# | #cˌi# | #cˌi# | #cˌi# {GOLD: #cə#}
558    | #kwiˈeːtus# | #kjˈeːtu# | #cjˈɛt# | #cjˈɛt# | #cjˈɛt# | #cjˈɛt# {GOLD: #cɛtə#}
559    | #kwˈiːs# | #kˈiː# | #cˈi# | #cˈi# | #cˈi# | #cˈi# {GOLD: #cˈyʃ#}
560    | #kʰˈylum# | #kˈilːəm# | #cˈɛːlː# | #cˈɛːlˠ# | #cˈɛlˠ# | #cˈɛlˠ# {GOLD: #cˈulˠ#}
561    | #kˈyːmɑ# | #kˈiːmɑ# | #cˈiːmə# | #cˈĩːmbə# | #cˈimbə# | #cˈimbə# {GOLD: #cimə#}
562    | #kˈypreum# | #kˈiprjəm# | #cˈiprj# | #cˈipɾj# | #cˈipɾj# | #cˈipɾj# {GOLD: #cˈipəɾ#}
563    | #lˌɑboːrˈɑːnioː# | #lˌɑoːrˈɑːɲoː# | #ləərˈaːɲ# | #ləəɾˈəːɲ# | #ləəɾˈəɲ# | #ləəɾˈəɲ# {GOLD: #ləɾˈɔj#}
564    | #lˌɑːbrˈuskɑ# | #lˌɑːrˈuskɑ# | #lərˈuːʃkə# | #ləɾˈuːʃkə# | #ləɾˈuʃkə# | #ləɾˈut͡ʃkə# {GOLD: #laɾˈuʃkə#}
565    | #lˌɑkˈoːnem# | #lˌɑkˈoːnəm# | #lcˈɛːn# | #lcˈɛ̃ːn# | #lcˈɛn# | #lcˈɛn# {GOLD: #ləkˈua̯#}
566    | #lˈɑksɑm# | #lˈɑksəm# | #lˈaːfʃ# | #lˈaːfʃ# | #lˈafʃ# | #lˈafʃ# {GOLD: #lˈafʃə#}
567    | #lˌɑksˈɑːnioː# | #lˌɑksˈɑːɲoː# | #ləfʃˈaːɲ# | #ləfʃˈəːɲ# | #ləfʃˈəɲ# | #ləfʃˈəɲ# {GOLD: #ləʃˈɔj#}
568    | #lˈɑkweum# | #lˈɑkjəm# | #lˈɛcj# | #lˈɛcj# | #lˈɛcj# | #lˈɛcj# {GOLD: #lˈak#}
569    | #lˌɑnɡwˈeːnioː# | #lˌɑnɡˈeːɲoː# | #lənɟˈɛːɲ# | #lə̃nɟˈɛ̃ːɲ# | #lənɟˈɛɲ# | #lənɟˈɛɲ# {GOLD: #ləŋɡˈɔj#}
570    | #lˌɑnɡwˈoːrem# | #lˌɑnɡˈoːrəm# | #lənɟˈɛːr# | #lə̃nɟˈɛːɾ# | #lənɟˈɛɾ# | #lənɟˈɛɾ# {GOLD: #ləɲɟˈyɾə#}
571    | #lˌɑnkiˈɑːriɑm# | #lˌɑnkjˈɑːrjəm# | #lənɟjˈɛːrj# | #lə̃nɟjˈɛːɾj# | #lənɟjˈɛɾj# | #lənɟjˈɛɾj# {GOLD: #ləɲɟˈɛɾɛ#}
572    | #lˌɑpˈɑtʰiɑ# | #lˌɑpˈɑtjɑ# | #lpˈɛ?ə# | #lpˈɛ?ə# | #lpˈɛ?ə# | #lpˈɛ?ə# {GOLD: #ləpjˈɛtə#}
573    | #lˈɑrɡum# | #lˈɑrɡəm# | #lˈaːrɡ# | #lˈaːɾɡ# | #lˈaɾɡ# | #lˈaɾɡ# {GOLD: #lˈaɾɡ#}
574    | #lˈɑːridum# | #lˈɑːrədəm# | #lˈaːrð# | #lˈaːɾð# | #lˈaɾð# | #lˈaɾð# {GOLD: #lˈaɾð#}
575    | #lˌɑssˈɑːnioː# | #lˌɑssˈɑːɲoː# | #ləʃʃˈaːɲ# | #ləʃʃˈəːɲ# | #ləʃʃˈəɲ# | #lət͡ʃʃˈəɲ# {GOLD: #ləʃˈɔj#}
576    | #lˈɑssus# | #lˈɑssu# | #lˈaːʃʃ# | #lˈaːʃʃ# | #lˈaʃʃ# | #lˈat͡ʃʃ# {GOLD: #lˈaʃ#}
577    | #lˌɑtˈiːnus# | #lˌɑtˈiːnu# | #ltˈiːn# | #ltˈĩːn# | #ltˈin# | #ltˈin# {GOLD: #lətˈi#}
578    | #lˌɑwˈɑːnioː# | #lˌɑˈɑːɲoː# | #lˈaːɲ# | #lˈəːɲ# | #lˈəɲ# | #lˈəɲ# {GOLD: #lˈaj#}
579    | #lˌɑwɑːtˈuːrɑ# | #lˌɑɑːtˈuːrɑ# | #ləətˈyːrə# | #ləətˈyːɾə# | #ləətˈyɾə# | #ləətˈyɾə# {GOLD: #latˈyɾə#}
580    | #lˌɑwdˈɑːnioː# | #lˌɑwdˈɑːɲoː# | #ldˈaːɲ# | #ldˈəːɲ# | #ldˈəɲ# | #ldˈəɲ# {GOLD: #ləvdˈɔj#}
581    | #lˈɑwdem# | #lˈɑwdəm# | #lˈad# | #lˈad# | #lˈad# | #lˈad# {GOLD: #lˈavd#}
582    | #lˌɑwkˈɑːrum# | #lˌɑwkˈɑːrəm# | #lkˈaːr# | #ʎkˈaːɾ# | #jkˈaɾ# | #jkˈaɾ# {GOLD: #lifcˈaɾ#}
583    | #lˈɑwrum# | #lˈɑwrəm# | #lˈaːr# | #lˈaːɾ# | #lˈaɾ# | #lˈaɾ# {GOLD: #lˈar#}
584    | #lˈeːɡem# | #lˈeːɡəm# | #lˈɛɡ# | #lˈɛɡ# | #lˈɛɡ# | #lˈɛɡ# {GOLD: #lˈiɟ#}
585    | #lˌentˈɑːnioː# | #lˌentˈɑːɲoː# | #ləndˈaːɲ# | #lə̃ndˈəːɲ# | #ləndˈəɲ# | #ləndˈəɲ# {GOLD: #ləndˈɔj#}
586    | #lˈentem# | #lˈentəm# | #ljˈɛːnd# | #ljˈɛ̃ːnd# | #ljˈɛnd# | #ljˈɛnd# {GOLD: #lˈənd#}
587    | #leˈoːnem# | #ʎˈoːnəm# | #ʎˈɛːn# | #ʎˈɛ̃ːn# | #jˈɛn# | #jˈɛn# {GOLD: #luˈan#}
588    | #lˈeporem# | #lˈepərəm# | #ljˈɛpr# | #ljˈɛpɾ# | #ljˈɛpɾ# | #ljˈɛpɾ# {GOLD: #lˈɛpuɾ#}
589    | #lˈeprɑ# | #lˈeprɑ# | #ljˈɛprə# | #ljˈɛpɾə# | #ljˈɛpɾə# | #ljˈɛpɾə# {GOLD: #lˈɛpəɾ#}
590    | #lˈiːber# | #lˈiːər# | #lˈiːr# | #lˈiːɾ# | #lˈiɾ# | #lˈiɾ# {GOLD: #lˈiɾə#}
591    | #lˈiːberum# | #lˈiːərəm# | #lˈiːr# | #lˈiːɾ# | #lˈiɾ# | #lˈiɾ# {GOLD: #lˈibəɾ#}
592    | #lˌiːberˈɑːnioː# | #lˌiːerˈɑːɲoː# | #ləərˈaːɲ# | #ləəɾˈəːɲ# | #ləəɾˈəɲ# | #ləəɾˈəɲ# {GOLD: #liɾˈɔj#}
593    | #lˌiɡɑːtˈuːrɑ# | #lˌiɡɑːtˈuːrɑ# | #ləjətˈyːrə# | #ləjətˈyːɾə# | #ləjətˈyɾə# | #ləjətˈyɾə# {GOLD: #liktˈyɾə#}
594    | #lˈiːlium# | #lˈiːʎəm# | #lˈiːʎ# | #lˈiːʎ# | #lˈij# | #lˈij# {GOLD: #lˈil#}
595    | #lˈiːkium# | #lˈiːkjəm# | #lˈicj# | #lˈicj# | #lˈicj# | #lˈicj# {GOLD: #lˈic#}
596    | #lˈiːmɑ# | #lˈiːmɑ# | #lˈiːmə# | #lˈĩːmbə# | #lˈimbə# | #lˈimbə# {GOLD: #lˈimə#}
597    | #lˌiːmˈɑːnioː# | #lˌiːmˈɑːɲoː# | #ləmˈaːɲ# | #lə̃mˈəːɲ# | #ləmˈəɲ# | #ləmˈəɲ# {GOLD: #ləmˈɔj#}
598    | #lˈiːnum# | #lˈiːnəm# | #lˈiːn# | #lˈĩːn# | #lˈin# | #lˈin# {GOLD: #lˈi#}
599    | #lˈiːneɑ# | #lˈiːɲɑ# | #lˈiːɲə# | #lˈĩːɲə# | #lˈiɲə# | #lˈiɲə# {GOLD: #lˈiɲə#}
600    | #lˌippitˈuːrɑ# | #lˌippitˈuːrɑ# | #lppətˈyːrə# | #lppətˈyːɾə# | #lppətˈyɾə# | #lppətˈyɾə# {GOLD: #lɛptˈyɾə#}
601    | #lˈitterɑm# | #lˈittərəm# | #lˈɛttr# | #lˈɛttɾ# | #lˈɛttɾ# | #lˈɛttɾ# {GOLD: #lˈɛtəɾ#}
602    | #lˌuːdˈonioː# | #lˌuːdˈoɲoː# | #lˈɔːɲ# | #lˈɔ̃ːɲ# | #lˈɔɲ# | #lˈɔɲ# {GOLD: #lˈua̯j#}
603    | #lˌukˈernɑm# | #lˌukˈernəm# | #lcjˈɛːrn# | #lcjˈɛːɾn# | #lcjˈɛɾn# | #lcjˈɛɾn# {GOLD: #lucˈɛrə#}
604    | #lˈukrum# | #lˈukrəm# | #lˈukr# | #lˈukɾ# | #lˈukɾ# | #lˈukɾ# {GOLD: #lˈukəɾ#}
605    | #lˈuktɑm# | #lˈuktəm# | #lˈuːft# | #lˈuːft# | #lˈuft# | #lˈuft# {GOLD: #lˈuftə#}
606    | #lˌuktˈɑːnioː# | #lˌuktˈɑːɲoː# | #ləftˈaːɲ# | #ləftˈəːɲ# | #ləftˈəɲ# | #ləftˈəɲ# {GOLD: #ləftˈɔj#}
607    | #lˌuktɑtˈoːrem# | #lˌuktɑtˈoːrəm# | #ləftətˈɛːr# | #ləftətˈɛːɾ# | #ləftətˈɛɾ# | #ləftətˈɛɾ# {GOLD: #luftətˈaɾ#}
608    | #lˈuntrem# | #lˈuntrəm# | #lˈuːndr# | #lˈũːndɾ# | #lˈundɾ# | #lˈundɾ# {GOLD: #lˈundəɾ#}
609    | #lˌupekkˈɑːtus# | #lˌupekkˈɑːtu# | #lpəkkˈat# | #lpəkkˈat# | #lpəkkˈat# | #lpəkkˈat# {GOLD: #lˈuɡat#}
610    | #lˌupukˈerwulum# | #lˌupukˈerbəlːəm# | #lpəcjˈɛːrblː# | #lpəcjˈɛːɾblˠ# | #lpəcjˈɛɾblˠ# | #lpəcjˈɛɾblˠ# {GOLD: #lucˈɛɾbulˠ#}
611    | #lˈuːstrum# | #lˈuːstrəm# | #lˈyːʃtr# | #lˈyːʃtɾ# | #lˈyʃtɾ# | #lˈyt͡ʃtɾ# {GOLD: #lˈyʃtəɾ#}
612    | #lˈuteɑ# | #lˈutjɑ# | #lˈy?ə# | #lˈy?ə# | #lˈy?ə# | #lˈy?ə# {GOLD: #lˈut͡sə#}
613    | #mˈae̯strum# | #mˈɛstrəm# | #mjˈɛːʃtr# | #mjˈɛːʃtɾ# | #mjˈɛʃtɾ# | #mjˈɛt͡ʃtɾ# {GOLD: #mjˈɛʃtəɾ#}
614    | #mˈɑɡister# | #mˈɑɡəstər# | #mˈaːfʃtr# | #mˈaːfʃtɾ# | #mˈafʃtɾ# | #mˈaft͡ʃtɾ# {GOLD: #mjˈɛʃtəɾ#}
615    | #mˌɑɡˈiːɑ# | #mˌɑɡˈiːɑ# | #mɟˈiə# | #mɟˈiː# | #mɟˈi# | #mɟˈi# {GOLD: #məɲɟˈi#}
616    | #mˌɑɡˈiːɑ# | #mˌɑɡˈiːɑ# | #mɟˈiə# | #mɟˈiː# | #mɟˈi# | #mɟˈi# {GOLD: #maɟˈi#}
617    | #mˌɑɡistˈerikus# | #mˌɑɡistˈerəku# | #mɡəʃ?ˈɛːrk# | #mɡəʃ?ˈɛːɾk# | #mɡəʃ?ˈɛɾk# | #mɡət͡ʃ?ˈɛɾk# {GOLD: #maʃtˈɛɾk#}
618    | #mˌɑiˈɑːriɑ# | #mˌɑjˈɑːrjɑ# | #mˈɛːre# | #mˈɛːɾe# | #mˈɛɾe# | #mˈɛɾe# {GOLD: #majˈɛɾɛ#}
619    | #mˈɑːius# | #mˈɑːju# | #mˈɛ# | #mˈɛ# | #mˈɛ# | #mˈɛ# {GOLD: #mˈaj#}
620    | #mˌɑlediːkˈonioː# | #mˌɑʎediːkˈoɲoː# | #məʎəəkˈɔːɲ# | #mbəʎəəkˈɔ̃ːɲ# | #mbəjəəkˈɔɲ# | #mbəjəəkˈɔɲ# {GOLD: #malˠkˈɔj#}
621    | #mˌɑllˈeolus# | #mˌɑlˈeəlːu# | #məlˈie̯lː# | #mbəlˈie̯lˠ# | #mbəlˈie̯lˠ# | #mbəlˈie̯lˠ# {GOLD: #mat͡sˈɔlˠə#}
622    | #mˌɑlleˈolus# | #mˌɑlːˈolːu# | #məlːˈuo̯lː# | #mbəlˠˈua̯lˠ# | #mbəlˠˈua̯lˠ# | #mbəlˠˈua̯lˠ# {GOLD: #məɲˈɔlˠə#}
623    | #mˈɑlleus# | #mˈɑlːu# | #mˈaːlː# | #mˈaːlˠ# | #mˈalˠ# | #mˈalˠ# {GOLD: #mˈaj#}
624    | #mˌɑlitiˈɑːnioː# | #mˌɑʎitjˈɑːɲoː# | #məʎ?ˈaːɲ# | #mbəʎ?ˈəːɲ# | #mbəj?ˈəɲ# | #mbəj?ˈəɲ# {GOLD: #malt͡sˈɔj#}
625    | #mˌɑluˌɑnɡˈonioː# | #mˌɑlbˌɑnɡˈoɲoː# | #məlbənɡˈɔːɲ# | #mbəlbə̃nɡˈɔ̃ːɲ# | #mbəlbənɡˈɔɲ# | #mbəlbənɡˈɔɲ# {GOLD: #malˠəɲɟˈɛj#}
626    | #mˈɑlum# | #mˈɑlːəm# | #mˈaːlː# | #mˈaːlˠ# | #mˈalˠ# | #mˈalˠ# {GOLD: #mˈalˠ#}
627    | #mˌɑnˈeːnioː# | #mˌɑnˈeːɲoː# | #mənˈɛːɲ# | #mbə̃ɾˈɛ̃ːɲ# | #mbəɾˈɛɲ# | #mbəɾˈɛɲ# {GOLD: #mənˈɔj#}
628    | #mˌɑnˈiɑ# | #mˌɑnˈiɑ# | #mənˈɛə# | #mbə̃ɾˈɛː# | #mbəɾˈɛ# | #mbəɾˈɛ# {GOLD: #məɾˈi#}
629    | #mˈɑnikɑm# | #mˈɑnəkəm# | #mˈaːnɡ# | #mˈəːnɡ# | #mˈənɡ# | #mˈənɡ# {GOLD: #məŋɡə#}
630    | #mˌɑnikˈɑːnioː# | #mˌɑnikˈɑːɲoː# | #mənɡˈaːɲ# | #mbə̃nɡˈəːɲ# | #mbənɡˈəɲ# | #mbənɡˈəɲ# {GOLD: #məŋɡˈɔj#}
631    | #mˌɑnipulˈɑːnioː# | #mˌɑnipulːˈɑːɲoː# | #mənbəlːˈaːɲ# | #mbə̃nbəlˠˈəːɲ# | #mbənbəlˠˈəɲ# | #mbənbəlˠˈəɲ# {GOLD: #mbulˈɔj#}
632    | #mˈɑnniɑ# | #mˈɑnɲɑ# | #mˈaːnɲə# | #mˈəːnɲə# | #mˈənɲə# | #mˈənɲə# {GOLD: #mˈəɲə#}
633    | #mˈɑnkus# | #mˈɑnku# | #mˈaːnɡ# | #mˈəːnɡ# | #mˈənɡ# | #mˈənɡ# {GOLD: #mˈəŋk#}
634    | #mˈɑnkum# | #mˈɑnkəm# | #mˈaːnɡ# | #mˈəːnɡ# | #mˈənɡ# | #mˈənɡ# {GOLD: #mˈaŋɡ#}
635    | #mˌɑnkˈɑːnioː# | #mˌɑnkˈɑːɲoː# | #mənɡˈaːɲ# | #mbə̃nɡˈəːɲ# | #mbənɡˈəɲ# | #mbənɡˈəɲ# {GOLD: #muŋɡˈɔj#}
636    | #mˈɑnkinus# | #mˈɑnkənu# | #mˈaːnɡn# | #mˈəːnɡn# | #mˈənɡn# | #mˈənɡn# {GOLD: #mˈəɲɟəɾ#}
637    | #mˈɑnktus# | #mˈɑnktu# | #mˈaːnft# | #mˈəːnft# | #mˈənft# | #mˈənft# {GOLD: #mˈajtə#}
638    | #mˌɑntˈiːle# | #mˌɑntˈiːʎe# | #məndˈiːʎ# | #mbə̃ndˈiːʎ# | #mbəndˈij# | #mbəndˈij# {GOLD: #mandˈilɛ#}
639    | #mˌɑnˈubrium# | #mˌɑnˈubrjəm# | #mənˈybrj# | #mbə̃ɾˈybɾj# | #mbəɾˈybɾj# | #mbəɾˈybɾj# {GOLD: #məɾˈu#}
640    | #mˌɑrɡˈellɑ# | #mˌɑrɡˈelɑ# | #mərɟjˈɛːlə# | #mbəɾɟjˈɛːlə# | #mbəɾɟjˈɛlə# | #mbəɾɟjˈɛlə# {GOLD: #maɾt͡sˈɛl#}
641    | #mˌɑrˈiːɑ# | #mˌɑrˈiːɑ# | #mərˈiə# | #mbəɾˈiː# | #mbəɾˈi# | #mbəɾˈi# {GOLD: #məɾˈi#}
642    | #mˌɑːrikˈoːsus# | #mˌɑːrikˈoːsu# | #mərcˈɛːʃ# | #mbəɾcˈɛːʃ# | #mbəɾkˈɛʃ# | #mbəɾcˈɛʃ# {GOLD: #məɾkˈɔʃ#}
643    | #mˌɑrislˈuːkius# | #mˌɑrilːˈuːkju# | #mərəlːˈycj# | #mbəɾəlˠˈycj# | #mbəɾəlˠˈycj# | #mbəɾəlˠˈycj# {GOLD: #mlˈyʃ#}
644    | #mˌɑːriːtˈɑːnioː# | #mˌɑːriːtˈɑːɲoː# | #mərtˈaːɲ# | #mbəɾtˈəːɲ# | #mbəɾtˈəɲ# | #mbəɾtˈəɲ# {GOLD: #maɾtˈɔj#}
645    | #mˌɑːriːtˈɑːnioː# | #mˌɑːriːtˈɑːɲoː# | #mərtˈaːɲ# | #mbəɾtˈəːɲ# | #mbəɾtˈəɲ# | #mbəɾtˈəɲ# {GOLD: #məltˈɔj#}
646    | #mˌɑːriːtˈɑːtioː# | #mˌɑːriːtˈɑːtjoː# | #mərtˈɛ?# | #mbəɾtˈɛ?# | #mbəɾtˈɛ?# | #mbəɾtˈɛ?# {GOLD: #maɾtˈɛsə#}
647    | #mˈɑrkus# | #mˈɑrku# | #mˈaːrk# | #mˈaːɾk# | #mˈaɾk# | #mˈaɾk# {GOLD: #mˈaɾk#}
648    | #mˈɑrmurem# | #mˈɑrmərəm# | #mˈaːrmr# | #mˈaːɾmɾ# | #mˈaɾmɾ# | #mˈaɾmɾ# {GOLD: #mˈaɾmuɾ#}
649    | #mˌɑrruːkˌiːnˈeːtum# | #mˌɑrːuːkˌiːnˈeːtəm# | #mərːəkənˈɛt# | #mbərəkə̃ɾˈɛt# | #mbərəkəɾˈɛt# | #mbərəkəɾˈɛt# {GOLD: #marcinˈɛt#}
650    | #mˈɑːrtem# | #mˈɑːrtəm# | #mˈaːrt# | #mˈaːɾt# | #mˈaɾt# | #mˈaɾt# {GOLD: #mˈaɾtə#}
651    | #mˌɑːrtˈiːnus# | #mˌɑːrtˈiːnu# | #mərtˈiːn# | #mbəɾtˈĩːn# | #mbəɾtˈin# | #mbəɾtˈin# {GOLD: #mərtˈi#}
652    | #mˈɑrtius# | #mˈɑrtju# | #mˈɛːr?# | #mˈɛːɾ?# | #mˈɛɾ?# | #mˈɛɾ?# {GOLD: #mˈaɾs#}
653    | #mˈɑrum# | #mˈɑrəm# | #mˈaːr# | #mˈaːɾ# | #mˈaɾ# | #mˈaɾ# {GOLD: #mˈaɾ#}
654    | #mˈɑrunus# | #mˈɑrənu# | #mˈaːrn# | #mˈaːɾn# | #mˈaɾn# | #mˈaɾn# {GOLD: #məru#}
655    | #mˈɑskulus# | #mˈɑskəlːu# | #mˈaːʃklː# | #mˈaːʃklˠ# | #mˈaʃklˠ# | #mˈat͡ʃklˠ# {GOLD: #mˈaʃkulˠ#}
656    | #mˈɑssɑ# | #mˈɑssɑ# | #mˈaːʃʃə# | #mˈaːʃʃə# | #mˈaʃʃə# | #mˈat͡ʃʃə# {GOLD: #mˈaʃə#}
657    | #mˌɑstikˈɑːnioː# | #mˌɑstikˈɑːɲoː# | #məʃtəkˈaːɲ# | #mbəʃtəkˈəːɲ# | #mbəʃtəkˈəɲ# | #mbət͡ʃtəkˈəɲ# {GOLD: #məʃtɛkˈɔj#}
658    | #mˌɑstˈikʰinus# | #mˌɑstˈikənu# | #məʃtˈɛkn# | #mbəʃtˈɛkn# | #mbəʃtˈɛkn# | #mbət͡ʃtˈɛkn# {GOLD: #məʃtˈɛkəɾ#}
659    | #mˌɑtˈɑksum# | #mˌɑtˈɑksəm# | #mtˈaːfʃ# | #mtˈaːfʃ# | #mtˈafʃ# | #mtˈafʃ# {GOLD: #məndˈafʃ#}
660    | #mˌɑːtrˈiːkus# | #mˌɑːtrˈiːku# | #mtrˈik# | #mtɾˈik# | #mtɾˈik# | #mtɾˈik# {GOLD: #mətɾˈik#}
661    | #mˌɑːtrˈiːkulɑm# | #mˌɑːtrˈiːkəlːəm# | #mtrˈiklː# | #mtɾˈiklˠ# | #mtɾˈiklˠ# | #mtɾˈiklˠ# {GOLD: #ndɾˈikulˠ#}
662    | #mˌɑtteˈukkɑm# | #mˌɑttjˈukkəm# | #mt?ˈukk# | #mt?ˈukk# | #mt?ˈukk# | #mt?ˈukk# {GOLD: #məsˈuk#}
663    | #mˌedikˈɑːnioː# | #mˌedikˈɑːɲoː# | #məəkˈaːɲ# | #mbəəkˈəːɲ# | #mbəəkˈəɲ# | #mbəəkˈəɲ# {GOLD: #məkˈɔj#}
664    | #mˌedikˈɑstrum# | #mˌedikˈɑstrəm# | #məəkˈaːʃtr# | #mbəəkˈaːʃtɾ# | #mbəəkˈaʃtɾ# | #mbəəkˈat͡ʃtɾ# {GOLD: #məɡˈaʃtəɾ#}
665    | #mˈedikum# | #mˈedəkəm# | #mjˈɛtk# | #mjˈɛtk# | #mjˈɛtk# | #mjˈɛtk# {GOLD: #mjˈɛk#}
666    | #mˌeditˈɑːnioː# | #mˌeditˈɑːɲoː# | #məətˈaːɲ# | #mbəətˈəːɲ# | #mbəətˈəɲ# | #mbəətˈəɲ# {GOLD: #mɛjtˈɔj#}
667    | #mˈedius# | #mˈedju# | #mˈi?# | #mˈi?# | #mˈi?# | #mˈi?# {GOLD: #mˈɛs#}
668    | #mˈedius# | #mˈedju# | #mˈi?# | #mˈi?# | #mˈi?# | #mˈi?# {GOLD: #mjˈɛz#}
